"Private capital flows (% of GDP)"
"Dimension: Trade and financial flows"
"Definition: Net foreign direct investment and portfolio investment, expressed as a percentage of GDP."
"Source: HDRO calculations based on data from World Bank (2020a). World Development Indicators database. Washington, DC. http://data.worldbank.org. Accessed on 22 July 2020."
""
"HDI Rank","Country","1990","","1995","","2000","","2005","","2010","","2011","","2012","","2013","","2014","","2015","","2016","","2017","","2018","","2019","","2010-2019",""
"147"," Myanmar","..","","..","","..","","..","","..","","..","","..","","..","","-3.3","","-6.0","","-4.9","","-5.7","","-1.7","","..","","-1.7","a"
"130"," Namibia","-1.4","","-5.9","","7.1","","9.0","","3.3","","-6.0","","-5.7","","-5.3","","-0.5","","-15.7","","-4.6","","-0.1","","0.8","","-0.4","","-0.4","a"
".."," Nauru","..","","..","","..","","..","","6.0","","11.8","","7.3","","4.5","","-58.8","","9.4","","22.0","","16.4","","17.1","","..","","17.1","a"
"8"," Netherlands","2.5","","4.1","","5.2","","0.6","","2.9","","4.2","","8.7","","10.6","","6.8","","3.6","","10.8","","11.2","","8.9","","11.9","","11.9","a"
"14"," New Zealand","..","","..","","-2.8","","-4.6","","-2.3","","-2.6","","-5.4","","1.1","","-2.4","","-1.4","","-4.8","","-1.1","","-0.7","","-0.6","","-0.6","a"
"128"," Nicaragua","..","","-2.3","","..","","..","","-4.4","","-7.3","","-7.2","","-7.2","","-7.2","","-7.0","","-5.2","","-5.1","","-2.6","","..","","-2.6","a"
"189"," Niger","..","","..","","-0.8","","-1.7","","-13.1","","-12.3","","-9.3","","-5.9","","-7.9","","-6.6","","-3.7","","-2.5","","-4.6","","..","","-4.6","a"
"161"," Nigeria","-0.7","","-0.7","","-2.4","","-2.5","","-2.1","","-2.8","","-4.5","","-2.8","","-0.9","","-0.5","","-1.2","","-2.9","","-3.3","","..","","-3.3","a"
"82"," North Macedonia","..","","..","","-5.7","","-5.3","","-1.4","","-3.5","","-2.7","","-0.9","","-8.0","","-2.9","","-7.7","","-1.6","","-8.7","","-1.2","","-1.2","a"
"1"," Norway","-0.1","","2.2","","10.4","","9.6","","5.3","","9.0","","9.9","","13.8","","8.2","","12.6","","8.8","","4.1","","11.0","","3.2","","3.2","a"
"60"," Oman","..","","..","","-0.2","","-4.6","","0.0","","0.6","","-1.1","","-1.3","","1.0","","2.4","","-10.5","","-9.6","","-15.2","","..","","-15.2","a"
"154"," Pakistan","-0.8","","-1.2","","-0.4","","-2.6","","-1.1","","-0.6","","-0.4","","-0.5","","-2.3","","-0.9","","-1.0","","-1.2","","-0.5","","-0.7","","-0.7","a"
"50"," Palau","..","","..","","..","","0.4","","-1.8","","-5.3","","-7.3","","-3.5","","-19.3","","-10.4","","-11.9","","-9.6","","..","","..","","-9.6","a"
"115"," Palestine, State of","..","","2.7","","4.8","","-0.1","","2.8","","-3.4","","-0.1","","-3.3","","1.6","","-1.2","","-0.3","","-2.0","","-0.2","","..","","-0.2","a"
"57"," Panama","1.6","","-5.7","","-5.8","","-0.8","","-10.5","","-11.2","","-9.5","","-7.9","","-10.2","","-7.9","","-8.1","","-8.0","","-8.5","","-11.1","","-11.1","a"
"155"," Papua New Guinea","..","","-8.8","","0.8","","-1.2","","0.4","","-1.1","","-2.9","","0.4","","-1.5","","-2.3","","0.6","","2.3","","-1.2","","..","","-1.2","a"
"103"," Paraguay","..","","-1.0","","-1.1","","..","","..","","-2.0","","-3.6","","-1.9","","-4.3","","-1.6","","-2.0","","-2.6","","-2.5","","-2.6","","-2.6","a"
"79"," Peru","0.0","","-5.1","","-0.8","","-5.7","","-7.3","","-3.9","","-7.3","","-6.9","","-0.5","","-5.1","","-3.5","","-5.6","","-1.8","","..","","-1.8","a"
"107"," Philippines","-1.1","","-3.1","","-1.9","","-2.0","","-1.6","","-1.4","","-0.9","","-0.4","","1.3","","1.8","","-1.4","","-1.4","","-1.3","","-1.6","","-1.6","a"
"35"," Poland","..","","-3.4","","-7.4","","-6.4","","-7.9","","-5.9","","-5.1","","-0.8","","-2.0","","-1.5","","-1.7","","-2.4","","-1.8","","0.2","","0.2","a"
"38"," Portugal","-4.3","","0.9","","1.0","","-0.9","","0.7","","5.1","","9.8","","-0.7","","-4.9","","-1.0","","6.0","","0.8","","1.8","","0.3","","0.3","a"
